Rating,Reviews,Size,Installs,Type,Price,Content_rating,Genres,Last_updated,Current_ver,Android_ver,Category
3.9,314.0,2600000.0,50000,2,0.0,3,22,1154,497,10,23
3.2,67.0,65000000.0,10000,2,0.0,3,12,333,2769,10,20
3.1,6827.0,8700000.0,1000000,2,0.0,3,23,235,387,31,26
2.4,551.0,903000.0,100000,2,0.0,3,7,162,903,15,8
4.6,10.0,25000000.0,100,2,0.0,3,21,429,2762,10,14
2.9,23.0,4000000.0,5000,2,0.0,3,27,1072,1495,13,29
4.0,223.0,1700000.0,50000,2,0.0,3,23,102,343,29,26
3.7,770.0,2400000.0,10000,0,4.99,3,12,63,999,31,20
2.3,3.0,8500000.0,100,2,0.0,3,23,520,714,15,26
2.9,118.0,26000000.0,50000,2,0.0,3,23,98,812,15,26
4.6,41.0,2000000.0,10000,2,0.0,3,48,1292,48,15,2
4.3,21.0,2500000.0,1000,2,0.0,3,18,848,2257,15,19
5.0,1.0,18000000.0,100,2,0.0,3,60,462,592,3,19
4.2,382.0,2900000.0,100000,2,0.0,3,23,1246,1078,24,26
4.6,13.0,1300000.0,1000,2,0.0,3,18,1337,1495,12,19
4.5,8.0,1700000.0,1000,2,0.0,3,60,286,592,12,19
4.2,6.0,2700000.0,100,2,0.0,3,45,104,685,10,30
4.8,11.0,608000.0,1000,2,0.0,3,22,1149,619,29,23
3.5,81.0,22000000.0,10000,2,0.0,3,27,178,204,12,29
4.6,166.0,4200000.0,5000,2,0.0,3,18,569,1506,15,19
3.5,3484.0,41000000.0,500000,2,0.0,3,27,802,2022,10,29
3.6,1522.0,65000000.0,100000,2,0.0,3,27,520,867,3,29
,0.0,16000000.0,50,2,0.0,3,12,179,592,12,20
5.0,5.0,15000000.0,100,2,0.0,3,72,1054,685,10,25
3.0,2.0,9300000.0,100,2,0.0,3,23,111,2054,24,26
,2.0,4200000.0,500,2,0.0,3,12,346,592,15,20
,1.0,5100000.0,10,2,0.0,5,61,335,2054,12,1
2.9,66.0,8900000.0,10000,2,0.0,3,23,976,1192,24,26
3.7,20.0,24000000.0,5000,2,0.0,3,27,323,158,23,29
4.6,14.0,4000000.0,1000,2,0.0,3,48,1263,592,15,2
,0.0,,1000,2,0.0,3,14,123,0,0,24
4.2,3816.0,31000000.0,100000,2,0.0,5,95,623,592,13,32
3.2,427.0,9500000.0,100000,2,0.0,3,12,1051,1415,24,20
2.5,1283.0,8199999.999999999,100000,2,0.0,3,23,947,2265,12,26
4.4,17671.0,17000000.0,1000000,2,0.0,1,64,439,2267,29,9
4.3,902.0,1800000.0,100000,2,0.0,3,60,220,592,3,19
2.7,33.0,,10000,2,0.0,3,35,584,0,0,27
4.0,44.0,30000000.0,10000,2,0.0,3,35,852,2519,12,27
4.5,322.0,31000000.0,10000,2,0.0,3,64,708,1769,12,9
3.4,843.0,8500000.0,100000,2,0.0,3,12,54,201,24,20
4.3,25.0,6300000.0,1000,2,0.0,3,64,936,592,12,9
4.3,21186.0,10000000.0,1000000,2,0.0,3,14,251,0,0,24
,0.0,4800000.0,10000,2,0.0,1,64,143,50,19,9
4.3,386.0,6000000.0,50000,2,0.0,3,64,1330,2159,12,9
,0.0,5800000.0,100,2,0.0,3,64,399,592,29,9
,1.0,6300000.0,10,2,0.0,3,64,942,592,12,9
4.0,25.0,79000000.0,5000,2,0.0,3,97,38,50,31,19
4.9,9.0,6300000.0,1000,2,0.0,3,64,936,592,12,9
3.4,102.0,2400000.0,10000,2,0.0,3,35,1180,2425,24,27
4.9,38.0,5000000.0,1000,2,0.0,3,60,586,2751,12,19
4.3,56.0,2000000.0,1000,0,0.99,3,12,643,1187,5,20
4.7,11.0,4400000.0,1000,2,0.0,3,64,442,2054,12,9
4.8,18298.0,8000000.0,500000,2,0.0,3,60,782,1464,23,19
4.3,298.0,,10000,2,0.0,5,14,1364,0,12,24
4.3,9.0,39000000.0,1000,2,0.0,3,10,535,2760,12,7
4.0,6.0,3500000.0,500,2,0.0,3,35,88,2496,19,27
,5.0,3900000.0,1000,2,0.0,3,60,485,685,24,19
3.5,197.0,9800000.0,10000,2,0.0,3,27,135,592,10,29
,1.0,5900000.0,100,2,0.0,3,35,98,1189,12,27
5.0,6.0,15000000.0,100,2,0.0,3,35,436,2580,12,27
4.7,10.0,6300000.0,1000,2,0.0,3,64,713,592,12,9
,0.0,3000000.0,10,2,0.0,5,35,701,592,12,27
4.2,37.0,2200000.0,5000,2,0.0,3,12,1211,1591,15,20
4.4,3375.0,4200000.0,100000,2,0.0,3,64,726,2442,12,9
4.2,155.0,16000000.0,10000,2,0.0,3,12,959,139,19,20
5.0,9.0,1500000.0,100,2,0.0,3,12,21,592,9,20
,0.0,,1000,2,0.0,3,45,1212,0,0,30
5.0,13.0,500000.0,100,0,1.49,3,24,788,685,31,22
2.0,9.0,3400000.0,1000,2,0.0,3,35,193,2568,31,27
,1.0,3300000.0,100,2,0.0,3,24,436,1696,15,22
3.7,35.0,13000000.0,10000,2,0.0,3,48,287,2221,23,2
,0.0,2500000.0,10,2,0.0,3,12,135,592,31,20
,0.0,10000000.0,10,2,0.0,3,38,801,2207,12,0
,7.0,3000000.0,500,2,0.0,3,12,517,1886,15,20
3.9,65.0,54000.0,5000,2,0.0,3,12,1184,903,20,20
4.5,171.0,4800000.0,10000,2,0.0,3,64,511,1506,15,9
,1.0,2900000.0,100,2,0.0,3,24,436,1696,15,22
,2.0,3000000.0,500,2,0.0,3,72,98,1696,15,25
,0.0,40000000.0,10,2,0.0,3,38,814,592,31,0
3.1,6697.0,11000000.0,500000,2,0.0,3,86,756,1721,15,10
4.5,6156.0,6600000.0,500000,2,0.0,3,3,34,714,15,6
4.7,416.0,16000000.0,10000,0,2.99,5,13,188,50,15,32
,0.0,,5000,2,0.0,3,12,462,0,0,20
4.4,552.0,1600000.0,5000,0,1.0,3,7,852,2224,24,8
3.8,5964.0,48000000.0,500000,2,0.0,5,62,499,806,24,19
4.2,3195.0,4600000.0,100000,0,0.99,3,39,1003,2265,5,19
4.5,115.0,2800000.0,5000,2,0.0,3,14,650,2073,12,24
,0.0,,100,0,5.99,3,12,462,0,0,20
4.5,22.0,23000000.0,1000,2,0.0,3,72,22,2449,10,25
4.6,281.0,26000000.0,5000,2,0.0,3,39,585,2466,15,19
4.2,15068.0,2500000.0,1000000,2,0.0,3,7,852,2224,31,8
4.5,46.0,24000000.0,1000,2,0.0,3,12,696,1020,12,20
4.2,449.0,56000000.0,10000,2,0.0,5,104,709,1788,15,19
4.2,636.0,4000000.0,100000,2,0.0,3,104,947,323,10,19
4.1,27.0,2500000.0,1000,2,0.0,3,12,244,2332,30,20
4.3,1894.0,40000000.0,100000,2,0.0,4,52,173,73,31,19
5.0,7.0,73000000.0,10,0,0.99,3,39,177,685,12,19
4.6,67.0,31000000.0,10000,2,0.0,3,52,251,1886,12,19
4.0,238.0,,50000,2,0.0,1,75,1151,0,0,5
4.4,16.0,45000000.0,500,2,0.0,3,66,75,1696,15,19
,17.0,42000000.0,1000,2,0.0,3,52,546,592,12,19
4.5,182.0,39000000.0,10000,2,0.0,3,52,221,2449,12,19
3.6,28.0,48000000.0,500,0,2.99,3,7,1360,625,25,8
4.6,14.0,7200000.0,5000,2,0.0,3,52,439,1788,10,19
,23.0,10000000.0,5000,2,0.0,3,52,439,1308,15,19
4.0,127.0,14000000.0,10000,2,0.0,3,39,189,770,24,19
4.6,33.0,11000000.0,5000,2,0.0,3,52,439,1788,10,19
4.5,51.0,21000000.0,5000,2,0.0,3,14,161,1506,12,24
4.5,64.0,32000000.0,5000,2,0.0,3,52,165,1506,12,19
,2.0,47000000.0,10,2,0.0,3,39,395,894,12,19
,4.0,,100,2,0.0,3,13,113,0,0,32
,1.0,2100000.0,50,0,2.99,3,104,319,48,31,19
4.8,6.0,16000000.0,500,2,0.0,3,75,251,1477,18,5
5.0,4.0,33000000.0,50,0,1.99,5,13,115,1214,24,32
4.4,5.0,3400000.0,50,0,0.99,3,24,983,2449,13,22
,0.0,17000000.0,10,0,0.99,3,14,1287,1886,18,24
4.0,5.0,1600000.0,500,2,0.0,3,12,381,424,23,20
3.5,13.0,42000000.0,100,0,0.99,3,52,1123,50,10,19
5.0,6.0,11000000.0,100,2,0.0,3,38,1327,2198,3,0
4.0,35.0,48000000.0,5000,2,0.0,3,52,251,1308,12,19
4.2,5.0,40000000.0,50,0,1.49,3,39,965,1886,27,19
4.0,8.0,,500,0,3.99,3,75,962,0,0,5
3.9,46.0,20000000.0,10000,0,2.99,3,39,842,393,31,19
4.5,131.0,60000000.0,10000,2,0.0,3,75,137,2257,3,5
3.6,215.0,2600000.0,50000,2,0.0,3,39,592,592,5,19
4.2,9.0,22000000.0,100,2,0.0,3,72,294,1129,12,25
3.0,6.0,3200000.0,1000,2,0.0,3,60,238,592,31,19
3.0,172.0,,10000,2,0.0,3,12,1313,0,0,20
4.0,3.0,5300000.0,100,2,0.0,3,60,208,2441,12,19
3.4,30.0,22000000.0,5000,2,0.0,3,12,402,719,12,20
4.9,37.0,10000000.0,100,2,0.0,3,60,759,1959,12,19
,0.0,43000000.0,10,2,0.0,3,38,439,940,12,0
,1.0,4800000.0,50,2,0.0,3,72,678,625,15,25
,8.0,20000000.0,1000,2,0.0,3,24,553,2334,12,22
,8.0,1900000.0,100,2,0.0,3,48,125,821,15,2
4.0,2.0,3300000.0,10,2,0.0,3,35,1077,806,15,27
4.4,152.0,1200000.0,10000,2,0.0,3,18,730,592,24,19
4.1,395.0,54000000.0,50000,2,0.0,5,13,767,903,31,32
4.4,969.0,26000000.0,50000,2,0.0,3,0,1185,2243,23,19
4.0,1763.0,,10000,0,1.49,3,100,262,421,12,19
,1.0,67000000.0,50,2,0.0,3,23,765,2062,15,26
4.5,237.0,6400000.0,10000,2,0.0,3,24,1246,2770,10,22
4.2,632.0,50000000.0,100000,2,0.0,3,52,1185,903,12,19
3.9,167.0,2500000.0,10000,2,0.0,3,12,1070,592,10,20
,4.0,1300000.0,100,2,0.0,3,60,1310,1495,12,19
3.6,120852.0,21000000.0,10000000,2,0.0,5,13,857,1495,10,32
5.0,8.0,7400000.0,50,2,0.0,3,60,133,1192,12,19
4.4,3032.0,30000000.0,1000000,2,0.0,3,104,802,2148,15,19
3.6,1185.0,3900000.0,100000,2,0.0,3,60,1047,72,10,19
4.7,2807.0,9800000.0,100000,2,0.0,3,61,196,335,10,1
4.2,2318.0,4500000.0,100000,2,0.0,3,64,1307,965,31,9
4.5,289.0,9800000.0,10000,2,0.0,3,48,1322,1990,29,2
4.7,642.0,3200000.0,10000,2,0.0,3,3,474,1708,15,6
,14.0,47000000.0,10,0,0.99,3,39,791,685,31,19
,59.0,6000000.0,10000,2,0.0,3,86,756,1432,10,10
4.3,488.0,2500000.0,50000,2,0.0,3,14,65,1258,13,24
4.2,2058.0,2300000.0,100000,2,0.0,3,12,186,2055,15,20
4.4,187.0,,10000,2,0.0,3,75,780,389,0,5
,0.0,14000000.0,1,0,5.99,3,3,655,592,29,6
4.7,57.0,7000000.0,1000,2,0.0,3,48,1265,1840,15,2
4.4,457.0,562000.0,50000,2,0.0,3,61,664,685,5,1
,0.0,14000000.0,1,0,28.99,3,3,710,592,29,6
4.1,1238.0,4700000.0,100000,2,0.0,3,89,404,1513,31,18
4.5,83.0,4500000.0,5000,2,0.0,3,27,952,1163,12,29
4.1,331.0,10000000.0,50000,2,0.0,3,86,414,546,10,10
4.0,146.0,3000000.0,10000,2,0.0,3,64,1013,2712,31,9
,6.0,18000000.0,100,2,0.0,3,95,54,592,31,32
,24.0,32000000.0,1000,2,0.0,5,13,1209,2078,12,32
4.3,10355.0,847000.0,1000000,2,0.0,5,86,852,1247,15,10
4.2,994.0,2800000.0,100000,2,0.0,3,12,696,497,19,20
,3.0,9900000.0,10,2,0.0,3,45,1327,592,15,30
4.2,3606.0,17000000.0,100000,2,0.0,3,12,572,2506,3,20
,4.0,2500000.0,1000,2,0.0,3,3,455,592,31,6
4.1,131.0,3400000.0,5000,2,0.0,3,38,1213,343,9,0
4.2,238.0,6800000.0,10000,2,0.0,3,60,990,638,12,19
,2.0,957000.0,100,2,0.0,5,38,356,592,23,0
5.0,8.0,29000000.0,100,2,0.0,5,14,383,592,12,24
4.0,26.0,3600000.0,1000,2,0.0,3,3,1236,2054,15,6
4.0,38.0,,5000,2,0.0,3,60,209,0,0,19
4.5,17.0,28000000.0,500,2,0.0,3,81,269,592,12,32
,40.0,3100000.0,1000,2,0.0,3,60,42,961,10,19
4.1,1060.0,2500000.0,100000,2,0.0,3,18,172,683,10,19
,16.0,1600000.0,500,2,0.0,3,60,1260,2449,15,19
4.7,125.0,23000000.0,10000,2,0.0,3,75,155,334,10,5
4.4,417.0,15000000.0,10000,2,0.0,3,12,936,1506,29,20
4.9,26.0,6100000.0,1000,2,0.0,3,75,981,1805,12,5
3.6,114.0,10000000.0,10000,2,0.0,3,48,183,2449,15,2
4.2,268.0,2400000.0,10000,2,0.0,3,12,1363,1008,12,20
,16.0,4600000.0,500,2,0.0,3,86,299,2054,10,10
4.4,188.0,3300000.0,10000,2,0.0,3,3,759,1850,29,6
,30.0,10000000.0,1000,2,0.0,3,64,1224,2659,15,9
4.5,625.0,3800000.0,10000,2,0.0,3,3,897,2052,15,6
4.2,10.0,3100000.0,5000,2,0.0,3,14,244,592,31,24
,1.0,33000000.0,10,2,0.0,3,12,556,592,21,20
,0.0,6200000.0,10,2,0.0,5,45,42,1495,29,30
4.2,580.0,2100000.0,10000,2,0.0,3,18,100,139,5,19
,0.0,18000000.0,1,2,0.0,3,61,726,393,12,1
4.5,2371338.0,37000000.0,50000000,2,0.0,5,7,270,1748,23,8
4.4,1690802.0,58000000.0,50000000,2,0.0,3,7,282,783,15,8
4.4,3344300.0,22000000.0,50000000,2,0.0,1,55,98,1094,12,32
4.5,354454.0,71000000.0,10000000,2,0.0,3,107,942,1060,12,19
4.5,1455952.0,,10000000,2,0.0,3,57,1126,723,15,19
3.9,282727.0,63000000.0,10000000,2,0.0,3,7,1228,1374,3,8
4.3,636995.0,49000000.0,10000000,2,0.0,5,104,726,263,10,19
4.4,567632.0,15000000.0,10000000,2,0.0,1,104,1189,269,12,19
,0.0,,0,1,0.0,1,20,836,0,0,19
4.5,1461698.0,67000000.0,10000000,2,0.0,1,62,282,1640,12,19
4.0,69574.0,45000000.0,500000,2,0.0,1,20,692,1053,12,19
4.5,32344.0,29000000.0,1000000,0,0.99,3,41,629,377,13,32
4.0,199808.0,57000000.0,10000000,2,0.0,3,39,1361,799,13,19
4.4,203101.0,,5000000,2,0.0,3,104,60,0,12,19
4.3,56444.0,43000000.0,500000,0,4.99,3,57,386,1380,31,19
2.5,12.0,12000000.0,1000,2,0.0,3,48,198,903,10,2
4.4,201631.0,96000000.0,5000000,2,0.0,3,39,129,2399,12,19
3.8,32600.0,26000000.0,1000000,2,0.0,3,104,1235,2202,12,19
4.4,93870.0,79000000.0,1000000,2,0.0,3,20,1222,393,15,19
4.2,222664.0,98000000.0,10000000,2,0.0,3,39,1244,2462,10,19
4.1,166251.0,19000000.0,5000000,2,0.0,3,63,164,822,10,32
4.2,70389.0,28000000.0,1000000,2,0.0,5,13,223,2484,23,32
3.9,172281.0,50000000.0,5000000,2,0.0,3,30,1244,2188,12,32
4.5,567984.0,39000000.0,10000000,2,0.0,3,55,528,952,10,32
4.1,820577.0,30000000.0,10000000,2,0.0,3,7,9,1701,3,8
4.4,32496.0,99000000.0,1000000,0,0.99,5,13,267,2271,31,32
4.3,2903386.0,58000000.0,100000000,2,0.0,4,13,98,1106,15,32
4.5,85484.0,,1000000,2,0.0,3,117,462,351,12,19
3.4,4490.0,92000000.0,100000,2,0.0,1,13,1209,1624,12,32
3.4,1995.0,43000000.0,100000,2,0.0,3,13,382,719,3,32
4.4,38419.0,100000000.0,1000000,0,0.99,1,13,1011,1220,12,32
4.2,42767.0,72000000.0,1000000,2,0.0,3,7,1287,1309,21,8
4.4,140658.0,37000000.0,1000000,2,0.0,3,55,1244,2528,21,32
3.5,33178.0,3100000.0,1000000,2,0.0,3,104,503,50,21,19
4.1,585564.0,33000000.0,10000000,2,0.0,3,7,129,367,10,8
4.6,33.0,3300000.0,100,2,0.0,3,104,90,592,15,19
1.7,1172.0,5600000.0,10000,2,0.0,3,60,395,2496,12,19
3.3,97.0,16000000.0,10000,2,0.0,3,48,401,1308,15,2
5.0,1.0,5400000.0,10,2,0.0,5,23,961,592,12,26
4.8,6.0,11000000.0,100,2,0.0,3,35,155,2265,29,27
,0.0,30000000.0,50,2,0.0,3,35,516,1600,19,27
4.6,8.0,31000000.0,1000,2,0.0,3,3,540,817,19,6
3.3,2915.0,3300000.0,500000,2,0.0,3,35,198,1192,3,27
,6.0,30000000.0,1000,2,0.0,3,7,209,2495,3,8
4.2,410.0,6100000.0,100000,2,0.0,3,24,235,1403,10,22
,4.0,5200000.0,100,2,0.0,3,35,1126,685,12,27
3.5,3930.0,18000000.0,1000000,2,0.0,3,61,538,1008,15,1
3.7,23.0,16000000.0,5000,2,0.0,3,45,936,592,12,30
5.0,9.0,25000000.0,50,2,0.0,3,61,606,2228,10,1
,7.0,2300000.0,5000,2,0.0,5,45,143,2449,10,30
,0.0,13000000.0,10,2,0.0,5,18,309,592,12,19
4.6,318142.0,,10000000,2,0.0,5,86,1011,0,0,10
4.1,5341.0,8800000.0,100000,2,0.0,5,13,938,592,15,32
3.5,11.0,15000000.0,1000,2,0.0,3,22,260,5,15,23
5.0,3.0,2400000.0,50,2,0.0,5,45,221,2449,15,30
,24.0,70000000.0,1000,2,0.0,3,3,522,170,12,6
3.7,155.0,3900000.0,100000,2,0.0,3,3,1246,2054,10,6
4.0,37.0,3900000.0,5000,2,0.0,3,3,1375,2054,10,6
,0.0,9000000.0,10,2,0.0,3,35,450,2300,12,27
,2.0,21000000.0,10,2,0.0,5,10,1375,903,13,7
4.2,1111.0,7300000.0,100000,2,0.0,3,18,399,1305,12,19
,0.0,1800000.0,1,2,0.0,3,72,312,592,10,25
4.5,28.0,1400000.0,10000,2,0.0,5,3,842,894,13,6
3.8,1777.0,948000.0,100000,2,0.0,3,35,979,592,24,27
2.5,2.0,5000000.0,1000,2,0.0,3,3,299,2449,10,6
4.0,1.0,2200000.0,100,2,0.0,3,94,359,592,24,28
,0.0,688000.0,5,0,0.99,3,22,1176,1957,31,23
4.0,8.0,2200000.0,1000,2,0.0,3,12,133,2380,19,20
4.1,28.0,2500000.0,10000,2,0.0,3,12,312,139,12,20
,0.0,7300000.0,10,2,0.0,3,38,801,2207,12,0
,0.0,90000000.0,10,2,0.0,3,48,493,2380,29,2
3.4,159.0,3100000.0,1000,0,10.99,5,62,936,447,31,19
3.6,216.0,811000.0,10000,2,0.0,3,12,1225,2449,2,20
3.4,16.0,4000000.0,5000,2,0.0,3,12,133,592,19,20
3.9,627.0,4099999.9999999995,10000,2,0.0,3,12,980,2395,15,20
4.6,549.0,2800000.0,50000,2,0.0,3,7,299,1230,15,8
4.3,3429.0,,100000,2,0.0,3,14,81,859,29,24
4.7,1730.0,16000000.0,100000,2,0.0,3,61,756,1788,12,1
5.0,1.0,4300000.0,5,2,0.0,3,35,726,2316,3,27
3.9,73.0,3800000.0,10000,2,0.0,3,72,1260,880,31,25
3.9,47.0,270000.0,1000,0,14.99,3,12,317,1997,9,20
4.2,30350.0,3700000.0,1000000,2,0.0,3,14,877,2437,12,24
4.3,55408.0,,1000000,2,0.0,3,60,715,0,0,19
3.5,10.0,3000000.0,5000,2,0.0,3,22,444,592,10,23
,7.0,2300000.0,1000,2,0.0,5,45,574,1297,15,30
4.1,633.0,3800000.0,100000,2,0.0,3,12,629,255,31,20
4.2,1611.0,2700000.0,100000,2,0.0,3,12,439,2257,3,20
4.4,20.0,2200000.0,500,0,1.99,3,12,658,1297,13,20
4.5,13.0,28000000.0,1000,2,0.0,3,72,34,1728,23,25
3.8,48.0,1500000.0,10000,2,0.0,3,22,48,592,13,23
3.4,45.0,5500000.0,10000,2,0.0,3,35,809,592,31,27
,0.0,4000000.0,10,2,0.0,3,35,400,48,12,27
3.9,184.0,48000.0,50000,2,0.0,3,35,1207,1495,31,27
4.5,3776.0,7700000.0,100000,2,0.0,3,60,270,2800,15,19
,3.0,26000000.0,100,2,0.0,3,61,801,2167,19,1
,0.0,8600000.0,50,2,0.0,3,72,902,592,12,25
3.0,9.0,4300000.0,1000,2,0.0,3,7,1287,2672,3,8
,2.0,17000000.0,100,2,0.0,3,27,42,2802,12,29
4.1,14.0,3800000.0,1000,2,0.0,3,12,802,1847,23,20
4.6,12.0,15000000.0,1000,2,0.0,3,61,939,685,10,1
,1.0,3400000.0,50,2,0.0,3,18,1181,397,10,19
3.9,162.0,5000000.0,10000,2,0.0,3,61,88,320,15,1
4.7,62.0,2300000.0,1000,2,0.0,3,12,356,2546,12,20
4.5,2.0,1600000.0,100,2,0.0,3,12,687,139,15,20
3.4,82.0,2700000.0,10000,2,0.0,3,22,48,2449,13,23
5.0,6.0,8100000.0,100,2,0.0,5,60,708,1977,12,19
5.0,5.0,3800000.0,500,2,0.0,3,12,897,1436,23,20
5.0,1.0,6300000.0,10,2,0.0,3,7,1334,2526,23,8
4.0,576.0,7400000.0,50000,2,0.0,3,72,155,1192,15,25
,0.0,12000000.0,50,2,0.0,3,12,801,1180,15,20
,2.0,7900000.0,100,2,0.0,3,72,823,1566,3,25
4.0,1.0,5400000.0,100,2,0.0,3,35,714,2316,15,27
,0.0,4000000.0,10,2,0.0,3,61,98,1192,12,1
4.9,8.0,3100000.0,500,2,0.0,3,3,930,685,10,6
5.0,3.0,5500000.0,500,2,0.0,3,18,143,2226,3,19
,0.0,8400000.0,100,2,0.0,3,22,647,2496,12,23
4.6,7.0,3900000.0,1000,2,0.0,3,12,810,1436,23,20
,76.0,329000.0,10000,2,0.0,3,7,1066,390,5,8
4.8,5.0,3000000.0,100,2,0.0,5,45,1185,592,15,30
4.1,7.0,4200000.0,1000,2,0.0,3,12,584,1847,23,20
4.1,13.0,3800000.0,100,2,0.0,3,35,1283,592,10,27
,1.0,5300000.0,10,2,0.0,3,12,610,1699,15,20
,0.0,6000000.0,1,2,0.0,3,32,901,2189,10,16
4.7,23.0,4300000.0,1000,2,0.0,3,60,797,139,3,19
,0.0,30000000.0,1,2,0.0,3,61,726,903,10,1
5.0,5.0,4600000.0,10,2,0.0,3,55,1244,996,10,32
4.4,7.0,17000000.0,100,2,0.0,3,61,629,2380,12,1
3.3,4114.0,14000000.0,100000,2,0.0,3,60,815,609,29,19
4.0,403.0,39000000.0,50000,2,0.0,5,60,1246,1861,12,19
3.5,208.0,13000000.0,10000,2,0.0,3,60,1031,2808,3,19
2.8,89.0,35000000.0,10000,2,0.0,3,60,782,1891,3,19
,19.0,6900000.0,5000,2,0.0,3,60,1349,1839,12,19
3.6,496.0,14000000.0,100000,2,0.0,3,60,1051,1213,3,19
3.2,190.0,23000000.0,50000,2,0.0,3,60,782,2094,19,19
3.6,2210.0,15000000.0,100000,2,0.0,3,60,98,2114,19,19
3.7,150.0,11000000.0,5000,2,0.0,3,60,388,1269,3,19
3.3,279.0,14000000.0,10000,2,0.0,3,60,948,2535,3,19
3.1,1242.0,14000000.0,50000,2,0.0,3,60,1094,456,3,19
4.1,435.0,17000000.0,50000,2,0.0,3,60,947,2114,12,19
3.1,16.0,17000000.0,1000,2,0.0,3,60,1083,1308,12,19
3.5,268.0,9800000.0,10000,2,0.0,3,60,882,2186,15,19
3.6,17.0,15000000.0,1000,2,0.0,5,60,812,420,15,19
5.0,7.0,4400000.0,100,2,0.0,5,10,557,0,0,7
2.3,23.0,43000000.0,1000,2,0.0,3,48,226,2607,3,2
,0.0,19000000.0,100,2,0.0,3,48,1342,2546,3,2
3.1,36.0,,5000,2,0.0,3,27,745,0,0,29
2.9,26.0,36000000.0,1000,2,0.0,3,3,1363,2447,15,6
3.0,2.0,9400000.0,500,2,0.0,3,47,982,719,21,19
2.9,204.0,29000000.0,10000,2,0.0,3,3,223,817,19,6
3.9,13.0,10000000.0,500,2,0.0,3,60,1335,2449,21,19
5.0,2.0,23000000.0,50,2,0.0,3,35,98,2761,3,27
,5.0,10000000.0,100,2,0.0,3,60,815,685,19,19
3.4,79.0,33000000.0,5000,2,0.0,3,60,387,1948,13,19
5.0,8.0,20000000.0,100,2,0.0,3,35,1238,50,3,27
,2.0,33000000.0,100,0,9.99,3,23,748,1964,24,26
4.8,17.0,14000000.0,500,2,0.0,3,38,213,1696,3,0
,2.0,2300000.0,1000,2,0.0,3,60,453,2054,12,19
4.2,5.0,54000000.0,50,2,0.0,5,62,726,1636,12,19
,3.0,2500000.0,100,2,0.0,5,14,133,1191,10,24
,15.0,4300000.0,500,2,0.0,3,35,298,2473,15,27
,0.0,11000000.0,100,2,0.0,3,61,1074,685,29,1
5.0,4.0,15000000.0,50,2,0.0,3,38,212,1242,12,0
,0.0,1600000.0,1,2,0.0,3,18,930,592,10,19
4.3,634.0,2000000.0,50000,2,0.0,3,3,469,1910,5,6
4.6,5969.0,31000000.0,10000,0,12.99,3,52,1031,979,12,19
4.7,19.0,,1000,2,0.0,3,61,24,121,0,1
,0.0,3600000.0,5,2,0.0,3,12,155,806,21,20
4.4,58.0,3700000.0,10000,2,0.0,3,3,837,2755,10,6
4.8,311.0,14000000.0,5000,2,0.0,1,64,1162,2724,29,9
,11.0,6600000.0,1000,2,0.0,3,60,726,1217,15,19
,4.0,5100000.0,100,2,0.0,3,95,985,2667,17,32
4.1,27.0,4600000.0,1000,2,0.0,3,88,982,1967,12,21
,3.0,5300000.0,100,2,0.0,3,7,985,1495,10,8
4.6,22165.0,6800000.0,1000000,2,0.0,3,60,836,39,15,19
4.3,392819.0,53000000.0,10000000,2,0.0,3,79,935,756,15,19
4.6,8.0,7500000.0,100,2,0.0,3,61,165,2705,12,1
4.0,505.0,23000000.0,10000,2,0.0,3,81,140,57,31,32
2.9,322.0,1500000.0,50000,2,0.0,3,35,1360,846,24,27
4.1,25.0,2400000.0,1000,2,0.0,3,35,1226,158,23,27
,1.0,25000000.0,50,2,0.0,5,35,511,2072,12,27
,4.0,30000000.0,1000,2,0.0,3,35,267,214,12,27
,3.0,,1000,2,0.0,3,35,617,0,0,27
,1.0,13000000.0,100,2,0.0,3,18,255,2814,15,19
4.2,883.0,6500000.0,100000,2,0.0,3,3,560,1901,15,6
,3.0,4400000.0,100,2,0.0,3,61,430,1989,10,1
4.3,56.0,23000000.0,1000,0,0.99,3,81,140,57,31,32
4.4,105.0,5000000.0,10000,2,0.0,3,48,540,1850,31,2
2.4,29.0,16000000.0,500,2,0.0,3,35,986,1028,12,27
4.2,40.0,7400000.0,1000,2,0.0,3,12,1237,695,30,20
,0.0,1100000.0,10,2,0.0,3,10,1179,2054,15,7
,0.0,1100000.0,50,2,0.0,3,45,995,592,12,30
,1.0,38000000.0,100,2,0.0,3,3,1283,2054,12,6
3.1,17.0,523000.0,1000,2,0.0,3,12,1183,1671,24,20
,0.0,118000.0,10,2,0.0,3,12,98,592,15,20
3.0,2.0,18000000.0,50,0,2.99,3,47,870,1233,24,19
4.7,6547.0,16000000.0,100000,2,0.0,3,22,608,2169,10,23
3.4,42497.0,61000000.0,1000000,2,0.0,5,3,942,626,21,6
,0.0,56000000.0,0,0,3.99,3,48,7,1696,12,2
4.7,24278.0,3100000.0,1000000,2,0.0,3,22,1075,2387,24,23
4.7,3776.0,12000000.0,100000,2,0.0,3,22,1056,1422,12,23
4.2,91.0,6000000.0,10000,2,0.0,3,14,568,1169,24,24
5.0,3.0,4000000.0,100,2,0.0,3,72,75,2546,10,25
4.5,256.0,30000000.0,10000,2,0.0,3,52,143,1886,15,19
4.3,63192.0,17000000.0,1000000,2,0.0,3,100,935,2054,31,19
